"","tas","tasmin","tasmax","rainfall","hurs","year","Cell","land","Count"
"91",9.48839350134847,6.23188268763312,12.7880374296512,1009.4045558155,83.3143895068408,2002,"-2.25 52.65","12",2
"92",9.40545433641061,6.32123590334349,12.445827352237,795.987206021083,78.3560622127933,2002,"-2.35 53.35","9",1
"93",10.4904363060629,6.5142549015431,14.5071867897679,675.266701830109,82.2760603341045,2002,"-2.45 59.35","12",1
"94",10.5003401838591,6.34676014052202,14.6989111031906,722.04896838447,81.8787046078635,2002,"-2.55 53.05","12",2
"95",9.83814630600537,6.44947462836012,13.2706193250106,779.186034871434,81.2580920665979,2002,"-2.85 53.65","12",11
"96",9.20194885057968,5.52804611144602,12.9145911559679,1199.67786832318,82.7827459270847,2002,"-2.85 56.05","12",1
"97",9.76645484945284,6.69556038366722,12.8461792046859,749.780379288348,82.9777835649634,2002,"-2.95 55.95","12",1
"98",10.1191465634761,6.09658985928515,14.2217670205507,776.56714773668,81.8941376420611,2002,"-3.15 55.85","12",2
"99",10.4755528858206,6.12340153953083,14.8594049463182,772.729844170033,81.6054748653754,2002,"-3.15 56.25","12",1
"100",9.55349611193066,6.50449943024353,12.589621691247,785.489720513604,80.4204857668438,2002,"-3.35 56.15","0",2
"101",9.20194885057968,5.52804611144602,12.9145911559679,1199.67786832318,82.7827459270847,2002,"-3.65 54.85","10",1
"102",10.3146135907277,6.90816774791131,13.7442793210151,742.189943989358,81.8718842486454,2002,"-4.05 56.25","0",2
"103",9.72701405811197,6.53155025422132,12.9602037790591,769.521501988029,83.1985462616427,2002,"-4.65 55.55","9",2
"104",9.20194885057968,5.52804611144602,12.9145911559679,1199.67786832318,82.7827459270847,2002,"-6.25 54.55","10",1
"105",9.39099280812464,5.66803969492992,13.1982981769133,872.97584439496,82.8051815616473,2002,"-6.55 55.25","12",1
"106",10.2030402561434,6.19827241510059,14.1865844246116,819.24695297742,81.9251351129765,2002,"-7.05 55.05","13",1
"107",9.20194885057968,5.52804611144602,12.9145911559679,1199.67786832318,82.7827459270847,2002,"0.05 52.85","12",1
"108",10.012491112906,6.40606247844351,13.6701349971668,756.662646923573,82.2702287346753,2002,"0.05 52.95","12",8
"109",10.4814710824066,6.56173992107438,14.5060461141316,721.637497734265,81.5609996737711,2002,"0.05 53.65","12",2
"110",10.6518735494322,6.64400447038046,14.6740209497252,707.592841451546,80.9463925630777,2002,"0.15 53.55","12",1
"111",10.1676307088816,6.44894961612024,13.9391556565087,785.924382668056,81.9071860522696,2002,"0.15 53.65","12",15
"112",10.2973509166449,6.66484362513057,14.0062853432706,774.189076983947,81.1164287266045,2002,"0.25 52.55","0",3
"113",9.76645484945284,6.69556038366722,12.8461792046859,749.780379288348,82.9777835649634,2002,"0.25 53.45","12",1
"114",10.5223155476354,6.56242759593775,14.5069853082641,732.363864184556,81.1861325221477,2002,"0.55 52.85","12",1
"115",9.76645484945284,6.69556038366722,12.8461792046859,749.780379288348,82.9777835649634,2002,"0.55 52.95","12",1
"116",10.9276892940046,7.12857253867905,14.7551426117734,709.387652972591,81.2588591763966,2002,"0.65 50.95","12",1
"117",11.2158319135252,7.99224470136999,14.4182765797839,628.382357728196,82.138160224738,2002,"0.65 52.55","0",1
"118",10.4016610610965,6.40712818323672,14.438031292809,656.517333339165,82.240533444693,2002,"0.85 52.45","12",1
"119",10.1692260505336,6.66321084579579,13.6850828300057,807.680772860687,80.7726233875881,2002,"0.95 50.95","9",3
"120",9.76645484945284,6.69556038366722,12.8461792046859,749.780379288348,82.9777835649634,2002,"1.05 51.35","12",1
"121",10.3671753588486,6.36736303754214,14.4200829240083,928.479791714849,82.1065605320292,2002,"1.25 51.25","9",1
"122",9.76645484945284,6.69556038366722,12.8461792046859,749.780379288348,82.9777835649634,2002,"1.35 51.15","12",1
"123",10.0761441545451,6.130392301089,14.0832371597979,508.431145160154,80.2034392373315,2003,"-0.05 52.25","9",2
"124",10.9167197303603,6.65698891468743,15.2009614904769,453.069120137972,79.3235848688013,2003,"-0.05 53.05","12",1
"125",10.1979421101894,5.68598934534523,14.8120703530124,583.108508300012,79.6602210096162,2003,"-0.05 54.15","9",2
"126",10.1508111629903,5.66563647448644,14.7745936636991,507.230073078548,79.4028305903527,2003,"-0.15 51.35","12",5
"127",10.2280046426108,5.73958845318402,14.8184331124576,494.479881946046,79.5645669095885,2003,"-0.15 51.95","12",2
"128",9.95506127724925,5.69669728440524,14.3223877181904,543.417521617009,80.1085379334144,2003,"-0.15 54.15","12",6
"129",10.4763414015132,6.0722501145354,14.9796287622449,474.121146821384,79.327408524123,2003,"-0.25 51.75","12",4
"130",10.1348370835248,5.75301339277806,14.6043005583122,544.804928647339,79.5074104904363,2003,"-0.25 54.25","12",16
"131",10.2748880283689,5.99765790126955,14.550437301188,556.613674495678,79.8804310849339,2003,"-0.35 53.85","13",1
"132",10.9167197303603,6.65698891468743,15.2009614904769,453.069120137972,79.3235848688013,2003,"-0.35 53.95","12",1
"133",10.9164449972466,6.56792660942399,15.2829258581547,503.449063173526,78.7296263191926,2003,"-0.35 54.25","12",4
"134",9.83499678395349,6.45568429136129,13.1715147118757,550.173500223582,80.705142659154,2003,"-0.45 52.05","12",1
"135",11.1840339755792,6.98802193332071,15.4825365223128,529.996437649782,79.2805478480509,2003,"-0.45 53.05","0",1
"136",10.0168193332432,6.64945638915308,13.4419840182187,471.514999550233,81.2850046954305,2003,"-0.45 53.15","9",1
"137",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-0.45 54.35","12",1
"138",10.2280046426108,5.73958845318402,14.8184331124576,494.479881946046,79.5645669095885,2003,"-0.55 53.05","12",2
"139",9.90198554685769,6.13295996570198,13.7004418192548,531.840057983987,80.2471724992509,2003,"-0.65 52.65","12",3
"140",10.3599211477128,5.88446737630709,14.8658446720117,671.043843095228,79.9892098397877,2003,"-0.75 52.95","9",1
"141",10.9167197303603,6.65698891468743,15.2009614904769,453.069120137972,79.3235848688013,2003,"-0.75 53.15","12",1
"142",10.9167197303603,6.65698891468743,15.2009614904769,453.069120137972,79.3235848688013,2003,"-0.75 53.35","12",1
"143",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-0.75 53.55","12",2
"144",9.26311236163047,5.33883923444505,13.2470267984993,630.657189266744,80.1178283328978,2003,"-0.75 53.65","12",5
"145",10.6318421861572,6.05793522673137,15.1776657891542,612.613392257906,78.9910950069112,2003,"-0.75 60.45","12",1
"146",9.1856128996985,5.07652778214359,13.3388839979827,809.684019250138,81.5746247269893,2003,"-0.85 60.85","12",1
"147",9.83499678395349,6.45568429136129,13.1715147118757,550.173500223582,80.705142659154,2003,"-1.05 53.65","12",1
"148",9.30826833179335,5.32673443547801,13.301016899783,1098.15297082569,80.7577377638097,2003,"-1.15 54.15","9",2
"149",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-1.25 52.85","12",1
"150",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-1.25 52.95","12",2
"151",10.4840174769044,6.24377278955431,14.7552922522408,523.769869036466,79.7655194875579,2003,"-1.25 54.65","12",5
"152",10.5879814780795,6.53372717589705,14.6508982370674,531.304339546106,79.9749210140545,2003,"-1.35 53.55","0",3
"153",10.1429970411422,6.50056902413048,13.7795018154185,548.561682518405,80.1090220383605,2003,"-1.35 53.75","12",3
"154",9.92923240455385,5.80841051110539,14.1115757947251,553.329272925675,79.7383044922253,2003,"-1.35 54.95","12",31
"155",7.42399226788077,3.21878849297573,11.7949245367495,748.081753131624,78.2729994397469,2003,"-1.45 53.65","4",1
"156",11.5558465647362,8.17608781715592,14.9484113667424,587.072614238617,80.2491297411746,2003,"-1.45 54.05","0",1
"157",10.9167197303603,6.65698891468743,15.2009614904769,453.069120137972,79.3235848688013,2003,"-1.45 55.05","12",1
"158",9.83499678395349,6.45568429136129,13.1715147118757,550.173500223582,80.705142659154,2003,"-1.55 53.55","12",1
"159",10.3555610356869,5.82108981069435,14.9113381317267,461.384917228225,79.2387190158979,2003,"-1.55 54.85","12",1
"160",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-1.55 55.15","12",1
"161",10.0159411699148,5.84253433054144,14.2525425366887,580.860875144199,80.1662894585178,2003,"-1.55 55.25","12",7
"162",10.2641825463975,5.89143927542253,14.701766237368,523.602524077283,79.3438444992793,2003,"-1.55 55.35","12",5
"163",10.6676643775662,6.29884523746444,15.1301180260278,651.343678867197,79.7388117789456,2003,"-1.65 53.05","0",2
"164",9.83499678395349,6.45568429136129,13.1715147118757,550.173500223582,80.705142659154,2003,"-1.65 53.85","12",1
"165",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-1.65 54.75","12",1
"166",9.1856128996985,5.07652778214359,13.3388839979827,809.684019250138,81.5746247269893,2003,"-1.65 54.95","12",1
"167",10.5328872069138,6.14193938725704,14.9450081761773,489.981237010351,78.5528085475135,2003,"-1.65 55.05","12",1
"168",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-1.65 55.35","12",1
"169",10.5526178765081,5.89930812823868,15.2390449661878,588.779356350533,78.4593213123259,2003,"-1.65 59.55","12",1
"170",10.3599211477128,5.88446737630709,14.8658446720117,671.043843095228,79.9892098397877,2003,"-1.95 51.65","9",1
"171",10.7891359933293,5.93053771394495,15.6662744454756,504.834327885607,78.3406365648369,2003,"-1.95 57.65","12",1
"172",10.3111632227538,5.91577508520945,14.7579211218409,502.816366321246,79.6934363969299,2003,"-2.05 52.85","13",1
"173",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-2.15 52.15","12",1
"174",10.9167197303603,6.65698891468743,15.2009614904769,453.069120137972,79.3235848688013,2003,"-2.15 53.35","12",1
"175",10.0268774055176,5.79768355834941,14.3255587236613,528.974024151095,79.4990824175196,2003,"-2.25 52.65","12",4
"176",9.1856128996985,5.07652778214359,13.3388839979827,809.684019250138,81.5746247269893,2003,"-2.35 55.95","12",1
"177",10.0168193332432,6.64945638915308,13.4419840182187,471.514999550233,81.2850046954305,2003,"-2.45 55.95","12",1
"178",10.9167197303603,6.65698891468743,15.2009614904769,453.069120137972,79.3235848688013,2003,"-2.45 56.65","12",1
"179",10.2952563683754,5.91605909862442,14.6537775635496,563.392302687934,78.3035670788525,2003,"-2.45 57.35","14",1
"180",10.0295818261918,5.87482633930661,14.3195253620816,487.287115519942,79.9824896847733,2003,"-2.45 59.35","12",3
"181",10.251177034426,5.65920936051976,14.9660138829248,508.876871416903,78.9547224751756,2003,"-2.55 53.45","12",3
"182",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-2.55 55.15","12",1
"183",9.92640553970632,5.63656266857879,14.2682113596,533.517173125201,79.1767044085532,2003,"-2.85 53.65","12",7
"184",11.4128803302147,7.67839655319943,15.094024332433,724.095103849977,80.6466341884019,2003,"-2.85 54.25","10",1
"185",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-2.95 54.75","12",1
"186",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-2.95 55.95","12",1
"187",9.78899999540775,5.55492969045405,14.101524108454,570.623535679184,79.9774879767259,2003,"-3.15 55.85","12",4
"188",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-3.15 56.65","12",1
"189",10.5874986343258,6.09257247312585,15.1025956059351,442.294546054359,79.0410635595226,2003,"-3.25 54.95","9",1
"190",9.9354799283098,5.97159780287233,13.9649053729444,522.673336864189,80.0181874192994,2003,"-3.35 56.15","12",2
"191",10.3599211477128,5.88446737630709,14.8658446720117,671.043843095228,79.9892098397877,2003,"-3.35 56.25","9",1
"192",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"-3.65 54.85","12",1
"193",10.3281056855588,6.03966849584191,14.6642823986004,544.766314623575,79.68080666496,2003,"0.05 52.95","12",17
"194",10.7032652032192,5.95246361166746,15.4367473798495,475.376645892719,77.7715969382166,2003,"0.15 53.15","12",1
"195",10.1246562019495,5.85378859372031,14.4547008988338,538.551173993562,79.6587794859514,2003,"0.15 53.65","12",25
"196",9.03132861192925,5.37671902523277,12.712651320167,616.142917859596,79.894428252685,2003,"0.25 52.55","12",3
"197",10.0359630726661,5.48751131438337,14.758296034013,495.173173504796,79.3312321794447,2003,"0.25 53.15","12",1
"198",10.2952563683754,5.91605909862442,14.6537775635496,563.392302687934,78.3035670788525,2003,"0.35 53.05","14",1
"199",10.9167197303603,6.65698891468743,15.2009614904769,453.069120137972,79.3235848688013,2003,"0.55 52.45","12",1
"200",9.83499678395349,6.45568429136129,13.1715147118757,550.173500223582,80.705142659154,2003,"0.65 50.95","12",1
"201",7.42399226788077,3.21878849297573,11.7949245367495,748.081753131624,78.2729994397469,2003,"0.65 52.95","4",1
"202",9.1856128996985,5.07652778214359,13.3388839979827,809.684019250138,81.5746247269893,2003,"0.75 52.35","12",1
"203",10.0198558251922,5.90334286312441,14.1899311598138,625.084934967891,80.8376877872934,2003,"0.95 50.95","12",7
"204",10.6692407131933,6.19756553396964,15.1495024046874,421.606633789188,78.5401428675252,2003,"1.05 51.05","14",1
"205",10.4200462125555,5.99166559198468,14.8785701909022,493.786590387296,79.7979016397323,2003,"1.65 52.35","12",1
"206",9.30399490176389,5.95075141033394,12.6935344846036,923.32646247453,82.9339875541863,2004,"-0.05 52.25","0",2
"207",9.70335592762887,6.68981234217697,12.6718222161643,791.622969673141,83.1571535289932,2004,"-0.05 53.05","12",1
"208",10.5579719106572,6.81893651175651,14.2961406952064,615.347434755213,80.9564994080529,2004,"-0.05 54.15","13",1
"209",10.239937656926,6.96114088519165,13.4983352740698,880.663444056054,82.9312429690445,2004,"-0.15 51.35","12",5
"210",10.1885834201967,6.30420261590164,14.0524240194781,770.341197363579,82.0375268326142,2004,"-0.15 53.25","13",1
"211",9.71092281602071,6.20697433677018,13.2115259352395,854.792348033372,82.6902428805531,2004,"-0.15 54.15","12",10
"212",9.39156573978285,6.26298308441518,12.5466902437097,790.94130117126,82.3920597638045,2004,"-0.25 51.75","0",1
"213",10.5579719106572,6.81893651175651,14.2961406952064,615.347434755213,80.9564994080529,2004,"-0.25 53.75","13",1
"214",9.70845753336176,6.54222272259838,12.8989261547069,753.762458271803,82.7116442885998,2004,"-0.25 54.15","12",2
"215",9.9634275407747,6.39885192189208,13.5397625779407,837.382840511588,82.339167590732,2004,"-0.25 54.25","12",11
"216",10.5579719106572,6.81893651175651,14.2961406952064,615.347434755213,80.9564994080529,2004,"-0.35 54.05","13",1
"217",10.6824819352991,7.07537449568179,14.2955711107472,736.104511421488,82.4350049079644,2004,"-0.35 54.25","12",4
"218",10.5579719106572,6.81893651175651,14.2961406952064,615.347434755213,80.9564994080529,2004,"-0.45 53.75","13",1
"219",10.6319217251409,6.66285365966291,14.6263389417023,701.801748017842,81.0104455178102,2004,"-0.55 53.25","9",1
"220",9.83952547619759,6.20120689832253,13.4724098682373,943.384475059458,83.173420965438,2004,"-0.65 53.75","10",1
"221",10.8396299034416,6.86697052431794,14.7954417341906,687.287969353886,80.0877623551247,2004,"-0.75 52.65","12",1
"222",10.5499485430513,7.1799975499865,13.9614294532609,799.589244989257,82.456948530151,2004,"-0.75 53.35","12",1
"223",10.5499485430513,7.1799975499865,13.9614294532609,799.589244989257,82.456948530151,2004,"-0.75 53.55","12",1
"224",9.21642406374492,5.63851973625271,12.8403787254976,1055.7116237778,83.4759153445681,2004,"-0.75 53.65","12",1
"225",10.4409592983266,6.63411900531931,14.3058895698623,816.552679965244,82.1690587936185,2004,"-0.85 51.65","12",1
"226",9.70335592762887,6.68981234217697,12.6718222161643,791.622969673141,83.1571535289932,2004,"-0.85 53.35","12",1
"227",9.21642406374492,5.63851973625271,12.8403787254976,1055.7116237778,83.4759153445681,2004,"-0.85 54.35","12",1
"228",10.4983522498758,7.47740908431936,13.477898922521,749.068768097656,82.6854200363471,2004,"-0.85 60.85","0",2
"229",10.4441969208308,6.53916300881622,14.3873441564289,700.961810066034,81.9513751873285,2004,"-0.95 51.95","12",1
"230",9.70335592762887,6.68981234217697,12.6718222161643,791.622969673141,83.1571535289932,2004,"-1.15 54.65","12",1
"231",10.5542084323548,6.78935247397343,14.374944524197,767.570530763116,80.8529733018446,2004,"-1.25 52.85","9",2
"232",10.4474608534452,6.5357988111124,14.4178576638138,886.869208235798,82.5800975196973,2004,"-1.35 53.75","9",1
"233",10.3967374039849,6.75841995285992,14.0533620164882,766.545982374162,81.787373877814,2004,"-1.35 54.95","12",17
"234",10.4539376957618,6.78280966657888,14.1357276047085,767.020231308858,82.1256981309786,2004,"-1.45 53.65","12",1
"235",9.40681149324683,6.12962797457872,12.7058506427083,951.918221873882,83.182853652059,2004,"-1.45 54.05","0",2
"236",10.4441969208308,6.53916300881622,14.3873441564289,700.961810066034,81.9513751873285,2004,"-1.45 55.05","12",1
"237",10.7721106242678,6.9233941672163,14.6236367989351,690.713953093846,79.6770119669539,2004,"-1.55 53.65","13",1
